,timeperiod,gt_date,Material,SubLotItemId,ComponentName,P100MOD_Lower_Spec,P100MOD_Upper_Spec,P100MOD_Actual,P10MOD_Lower_Spec,P10MOD_Upper_Spec,P10MOD_Actual,P300MOD_Lower_Spec,P300MOD_Upper_Spec,P300MOD_Actual,PDISP30X_Lower_Spec,PDISP30X_Upper_Spec,PDISP30X_Actual,PEB_Lower_Spec,PEB_Upper_Spec,PEB_Actual,PHARD_Lower_Spec,PHARD_Upper_Spec,PHARD_Actual,PMDRMH_Lower_Spec,PMDRMH_Upper_Spec,PMDRMH_Actual,PMDRML_Lower_Spec,PMDRML_Upper_Spec,PMDRML_Actual,PMDRT10_Lower_Spec,PMDRT10_Upper_Spec,PMDRT10_Actual,PMDRT2_Lower_Spec,PMDRT2_Upper_Spec,PMDRT2_Actual,PMDRT50_Lower_Spec,PMDRT50_Upper_Spec,PMDRT50_Actual,PMDRT90_Lower_Spec,PMDRT90_Upper_Spec,PMDRT90_Actual,PMIV_Lower_Spec,PMIV_Upper_Spec,PMIV_Actual,PML4_Lower_Spec,PML4_Upper_Spec,PML4_Actual,PMV_Lower_Spec,PMV_Upper_Spec,PMV_Actual,PRBRESIL_Lower_Spec,PRBRESIL_Upper_Spec,PRBRESIL_Actual,PSPGR_Lower_Spec,PSPGR_Upper_Spec,PSPGR_Actual,PT35_Lower_Spec,PT35_Upper_Spec,PT35_Actual,PT5_Lower_Spec,PT5_Upper_Spec,PT5_Actual,PTENSTG_Lower_Spec,PTENSTG_Upper_Spec,PTENSTG_Actual,BanburySubLotBarcode,BanburyMaterialCode
8517,Not Applicable,06-05-2022,2156016WSTA1TL-MCB,4L42202255203321,Cap,,,,,,,,,,,,,,,,,,,12,16,14.68,12,4,2.51,1,4,0.66,1,3,0.75,1,3,0.98,1.4,1.8,1.52,1,3,66.4,,,,48,58,53,47,52,49.33,1.144,1.164,1.15,13.5,18.5,16.26,10.5,14.5,12.8,,,,4L42202255203321,35046FB
8518,Not Applicable,06-05-2022,2156016WSTA1TL-MCB,4L42202255203321,Cap,,,,,,,,,,,,,,,,,,,12,16,14.68,12,4,2.51,1,4,0.66,1,3,0.75,1,3,0.98,1.4,1.8,1.52,1,3,66.4,,,,48,58,53,47,52,49.33,1.144,1.164,1.15,13.5,18.5,16.26,10.5,14.5,12.8,,,,4L42202255203321,35046FB
8519,Not Applicable,06-05-2022,2156016WSTA1TL-MCB,4L42202255203321,Cap,,,,,,,,,,,,,,,,,,,12,16,14.68,12,4,2.51,1,4,0.66,1,3,0.75,1,3,0.98,1.4,1.8,1.52,1,3,66.4,,,,48,58,53,47,52,49.33,1.144,1.164,1.15,13.5,18.5,16.26,10.5,14.5,12.8,,,,4L42202255203321,35046FB
8520,Not Applicable,06-05-2022,2156016WSTA1TL-MCB,4L42202255203321,Cap,,,,,,,,,,,,,,,,,,,12,16,14.68,12,4,2.51,1,4,0.66,1,3,0.75,1,3,0.98,1.4,1.8,1.52,1,3,66.4,,,,48,58,53,47,52,49.33,1.144,1.164,1.15,13.5,18.5,16.26,10.5,14.5,12.8,,,,4L42202255203321,35046FB
8521,Not Applicable,07-05-2022,2156016WSTA1TL-MCB,4L42202255203321,Cap,,,,,,,,,,,,,,,,,,,12,16,14.68,12,4,2.51,1,4,0.66,1,3,0.75,1,3,0.98,1.4,1.8,1.52,1,3,66.4,,,,48,58,53,47,52,49.33,1.144,1.164,1.15,13.5,18.5,16.26,10.5,14.5,12.8,,,,4L42202255203321,35046FB
8522,Not Applicable,07-05-2022,2156016WSTA1TL-MCB,4L42202255203321,Cap,,,,,,,,,,,,,,,,,,,12,16,14.68,12,4,2.51,1,4,0.66,1,3,0.75,1,3,0.98,1.4,1.8,1.52,1,3,66.4,,,,48,58,53,47,52,49.33,1.144,1.164,1.15,13.5,18.5,16.26,10.5,14.5,12.8,,,,4L42202255203321,35046FB
8523,Not Applicable,07-05-2022,2156016WSTA1TL-MCB,4L42202255203321,Cap,,,,,,,,,,,,,,,,,,,12,16,14.68,12,4,2.51,1,4,0.66,1,3,0.75,1,3,0.98,1.4,1.8,1.52,1,3,66.4,,,,48,58,53,47,52,49.33,1.144,1.164,1.15,13.5,18.5,16.26,10.5,14.5,12.8,,,,4L42202255203321,35046FB
8524,Not Applicable,07-05-2022,2156016WSTA1TL-MCB,4L42202255203321,Cap,,,,,,,,,,,,,,,,,,,12,16,14.68,12,4,2.51,1,4,0.66,1,3,0.75,1,3,0.98,1.4,1.8,1.52,1,3,66.4,,,,48,58,53,47,52,49.33,1.144,1.164,1.15,13.5,18.5,16.26,10.5,14.5,12.8,,,,4L42202255203321,35046FB
8525,Not Applicable,07-05-2022,2156016WSTA1TL-MCB,4L42202255203321,Cap,,,,,,,,,,,,,,,,,,,12,16,14.68,12,4,2.51,1,4,0.66,1,3,0.75,1,3,0.98,1.4,1.8,1.52,1,3,66.4,,,,48,58,53,47,52,49.33,1.144,1.164,1.15,13.5,18.5,16.26,10.5,14.5,12.8,,,,4L42202255203321,35046FB
8540,Not Applicable,06-05-2022,2156016WSTA1-VMSRC,4L42202254133349,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,9.9,8.5,,,,,,,,,,,,1.1,1.34,1.24,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L42202254133349,A2236FB
8541,Not Applicable,06-05-2022,2156016WSTA1-VMSRC,4L42202254133349,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,9.9,8.5,,,,,,,,,,,,1.1,1.34,1.24,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L42202254133349,A2236FB
8542,Not Applicable,06-05-2022,2156016WSTA1-VMSRC,4L42202254133349,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,9.9,8.5,,,,,,,,,,,,1.1,1.34,1.24,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L42202254133349,A2236FB
8543,Not Applicable,06-05-2022,2156016WSTA1-VMSRC,4L42202254133349,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,9.9,8.5,,,,,,,,,,,,1.1,1.34,1.24,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L42202254133349,A2236FB
8544,Not Applicable,06-05-2022,2156016WSTA1-VMSRC,4L42202254133349,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,9.9,8.5,,,,,,,,,,,,1.1,1.34,1.24,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L42202254133349,A2236FB
8545,Not Applicable,06-05-2022,2156016WSTA1-VMSRC,4L42202254133349,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,9.9,8.5,,,,,,,,,,,,1.1,1.34,1.24,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L42202254133349,A2236FB
8546,Not Applicable,07-05-2022,2156016WSTA1-VMSRC,4L42202254133349,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,9.9,8.5,,,,,,,,,,,,1.1,1.34,1.24,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L42202254133349,A2236FB
8547,Not Applicable,07-05-2022,2156016WSTA1-VMSRC,4L42202254133349,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,9.9,8.5,,,,,,,,,,,,1.1,1.34,1.24,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L42202254133349,A2236FB
8548,Not Applicable,07-05-2022,2156016WSTA1-VMSRC,4L42202254133349,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,9.9,8.5,,,,,,,,,,,,1.1,1.34,1.24,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L42202254133349,A2236FB
8549,Not Applicable,07-05-2022,2156016WSTA1-VMSRC,4L42202254133349,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,9.9,8.5,,,,,,,,,,,,1.1,1.34,1.24,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L42202254133349,A2236FB
8550,Not Applicable,07-05-2022,2156016WSTA1-VMSRC,4L42202254133349,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,9.9,8.5,,,,,,,,,,,,1.1,1.34,1.24,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L42202254133349,A2236FB
8551,Not Applicable,07-05-2022,2156016WSTA1-VMSRC,4L42202254133349,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,9.9,8.5,,,,,,,,,,,,1.1,1.34,1.24,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L42202254133349,A2236FB
8552,Not Applicable,08-05-2022,2156016WSTA1-VMSRC,4L42202254133349,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,9.9,8.5,,,,,,,,,,,,1.1,1.34,1.24,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L42202254133349,A2236FB
8553,Not Applicable,08-05-2022,2156016WSTA1-VMSRC,4L42202254133349,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,9.9,8.5,,,,,,,,,,,,1.1,1.34,1.24,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L42202254133349,A2236FB
8554,Not Applicable,08-05-2022,2156016WSTA1-VMSRC,4L42202254133349,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,9.9,8.5,,,,,,,,,,,,1.1,1.34,1.24,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L42202254133349,A2236FB
8555,Not Applicable,08-05-2022,2156016WSTA1-VMSRC,4L42202254133349,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,9.9,8.5,,,,,,,,,,,,1.1,1.34,1.24,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L42202254133349,A2236FB
8556,Not Applicable,08-05-2022,2156016WSTA1-VMSRC,4L42202254133349,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,9.9,8.5,,,,,,,,,,,,1.1,1.34,1.24,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L42202254133349,A2236FB
8557,Not Applicable,08-05-2022,2156016WSTA1-VMSRC,4L42202254133349,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,9.9,8.5,,,,,,,,,,,,1.1,1.34,1.24,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L42202254133349,A2236FB
8558,Not Applicable,06-05-2022,2156016WSTTL-VL,4L42202253154416,IL,,,,,,,,,,,,,,,,,,,7.5,10.5,9.67,7.5,3,1.54,1,3,0.37,1,3,0.53,1,3,0.86,1.36,1.72,1.46,,,,,,,,,,,,,,,,,,,,,,,,,4L42202253154416,44359FB
8559,Not Applicable,06-05-2022,2156016WSTTL-VL,4L42202253154416,IL,,,,,,,,,,,,,,,,,,,7.5,10.5,9.67,7.5,3,1.54,1,3,0.37,1,3,0.53,1,3,0.86,1.36,1.72,1.46,,,,,,,,,,,,,,,,,,,,,,,,,4L42202253154416,44359FB
8560,Not Applicable,06-05-2022,2156016WSTTL-VL,4L42202253154416,IL,,,,,,,,,,,,,,,,,,,7.5,10.5,9.67,7.5,3,1.54,1,3,0.37,1,3,0.53,1,3,0.86,1.36,1.72,1.46,,,,,,,,,,,,,,,,,,,,,,,,,4L42202253154416,44359FB
8561,Not Applicable,07-05-2022,2156016WSTTL-VL,4L42202253154416,IL,,,,,,,,,,,,,,,,,,,7.5,10.5,9.67,7.5,3,1.54,1,3,0.37,1,3,0.53,1,3,0.86,1.36,1.72,1.46,,,,,,,,,,,,,,,,,,,,,,,,,4L42202253154416,44359FB
8562,Not Applicable,07-05-2022,2156016WSTTL-VL,4L42202253154416,IL,,,,,,,,,,,,,,,,,,,7.5,10.5,9.67,7.5,3,1.54,1,3,0.37,1,3,0.53,1,3,0.86,1.36,1.72,1.46,,,,,,,,,,,,,,,,,,,,,,,,,4L42202253154416,44359FB
8563,Not Applicable,07-05-2022,2156016WSTTL-VL,4L42202253154416,IL,,,,,,,,,,,,,,,,,,,7.5,10.5,9.67,7.5,3,1.54,1,3,0.37,1,3,0.53,1,3,0.86,1.36,1.72,1.46,,,,,,,,,,,,,,,,,,,,,,,,,4L42202253154416,44359FB
8564,Not Applicable,06-05-2022,2156016WSTA1-VMSRC,4L4220225513037,Sidewall,190,290,237.996,35,75,61.256,575,975,825.276,,,,650,750,679.923,,,,8.5,11.5,10.04,8.5,,,,,,,,,,,,1.1,1.34,1.18,,,,,,,44,54,48.5,,,,1.087,1.107,1.102,14.5,18.5,16.45,10,14,12.08,2000,2700,2414.43,4L4220225513037,A2236FB
8565,Not Applicable,06-05-2022,2156016WSTA1-VMSRC,4L4220225513037,Sidewall,190,290,237.996,35,75,61.256,575,975,825.276,,,,650,750,679.923,,,,8.5,11.5,10.04,8.5,,,,,,,,,,,,1.1,1.34,1.18,,,,,,,44,54,48.5,,,,1.087,1.107,1.102,14.5,18.5,16.45,10,14,12.08,2000,2700,2414.43,4L4220225513037,A2236FB
8566,Not Applicable,06-05-2022,2156016WSTA1-VMSRC,4L4220225513037,Sidewall,190,290,237.996,35,75,61.256,575,975,825.276,,,,650,750,679.923,,,,8.5,11.5,10.04,8.5,,,,,,,,,,,,1.1,1.34,1.18,,,,,,,44,54,48.5,,,,1.087,1.107,1.102,14.5,18.5,16.45,10,14,12.08,2000,2700,2414.43,4L4220225513037,A2236FB
8567,Not Applicable,06-05-2022,2156016WSTA1-VMSRC,4L4220225513037,Sidewall,190,290,237.996,35,75,61.256,575,975,825.276,,,,650,750,679.923,,,,8.5,11.5,10.04,8.5,,,,,,,,,,,,1.1,1.34,1.18,,,,,,,44,54,48.5,,,,1.087,1.107,1.102,14.5,18.5,16.45,10,14,12.08,2000,2700,2414.43,4L4220225513037,A2236FB
8568,Not Applicable,06-05-2022,2156016WSTA1-VMSRC,4L4220225513037,Sidewall,190,290,237.996,35,75,61.256,575,975,825.276,,,,650,750,679.923,,,,8.5,11.5,10.04,8.5,,,,,,,,,,,,1.1,1.34,1.18,,,,,,,44,54,48.5,,,,1.087,1.107,1.102,14.5,18.5,16.45,10,14,12.08,2000,2700,2414.43,4L4220225513037,A2236FB
8569,Not Applicable,07-05-2022,2156016WSTA1-VMSRC,4L4220225513037,Sidewall,190,290,237.996,35,75,61.256,575,975,825.276,,,,650,750,679.923,,,,8.5,11.5,10.04,8.5,,,,,,,,,,,,1.1,1.34,1.18,,,,,,,44,54,48.5,,,,1.087,1.107,1.102,14.5,18.5,16.45,10,14,12.08,2000,2700,2414.43,4L4220225513037,A2236FB
8570,Not Applicable,07-05-2022,2156016WSTA1-VMSRC,4L4220225513037,Sidewall,190,290,237.996,35,75,61.256,575,975,825.276,,,,650,750,679.923,,,,8.5,11.5,10.04,8.5,,,,,,,,,,,,1.1,1.34,1.18,,,,,,,44,54,48.5,,,,1.087,1.107,1.102,14.5,18.5,16.45,10,14,12.08,2000,2700,2414.43,4L4220225513037,A2236FB
8571,Not Applicable,07-05-2022,2156016WSTA1-VMSRC,4L4220225513037,Sidewall,190,290,237.996,35,75,61.256,575,975,825.276,,,,650,750,679.923,,,,8.5,11.5,10.04,8.5,,,,,,,,,,,,1.1,1.34,1.18,,,,,,,44,54,48.5,,,,1.087,1.107,1.102,14.5,18.5,16.45,10,14,12.08,2000,2700,2414.43,4L4220225513037,A2236FB
8572,Not Applicable,07-05-2022,2156016WSTA1-VMSRC,4L4220225513037,Sidewall,190,290,237.996,35,75,61.256,575,975,825.276,,,,650,750,679.923,,,,8.5,11.5,10.04,8.5,,,,,,,,,,,,1.1,1.34,1.18,,,,,,,44,54,48.5,,,,1.087,1.107,1.102,14.5,18.5,16.45,10,14,12.08,2000,2700,2414.43,4L4220225513037,A2236FB
8573,Not Applicable,07-05-2022,2156016WSTA1-VMSRC,4L4220225513037,Sidewall,190,290,237.996,35,75,61.256,575,975,825.276,,,,650,750,679.923,,,,8.5,11.5,10.04,8.5,,,,,,,,,,,,1.1,1.34,1.18,,,,,,,44,54,48.5,,,,1.087,1.107,1.102,14.5,18.5,16.45,10,14,12.08,2000,2700,2414.43,4L4220225513037,A2236FB
8574,Not Applicable,06-05-2022,2156016WSTA1-VMSRC,4L42202254134246,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.8,8.5,,,,,,,,,,,,1.1,1.34,1.23,,,,,,,44,54,46.8,,,,1.087,1.107,1.094,14.5,18.5,16.62,10,14,11.97,,,,4L42202254134246,A2236FB
8575,Not Applicable,06-05-2022,2156016WSTA1-VMSRC,4L42202254134246,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.8,8.5,,,,,,,,,,,,1.1,1.34,1.23,,,,,,,44,54,46.8,,,,1.087,1.107,1.094,14.5,18.5,16.62,10,14,11.97,,,,4L42202254134246,A2236FB
8576,Not Applicable,06-05-2022,2156016WSTA1-VMSRC,4L42202254134246,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.8,8.5,,,,,,,,,,,,1.1,1.34,1.23,,,,,,,44,54,46.8,,,,1.087,1.107,1.094,14.5,18.5,16.62,10,14,11.97,,,,4L42202254134246,A2236FB
8577,Not Applicable,06-05-2022,2156016WSTA1-VMSRC,4L42202254134246,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.8,8.5,,,,,,,,,,,,1.1,1.34,1.23,,,,,,,44,54,46.8,,,,1.087,1.107,1.094,14.5,18.5,16.62,10,14,11.97,,,,4L42202254134246,A2236FB
8578,Not Applicable,06-05-2022,2156016WSTA1-VMSRC,4L42202254134246,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.8,8.5,,,,,,,,,,,,1.1,1.34,1.23,,,,,,,44,54,46.8,,,,1.087,1.107,1.094,14.5,18.5,16.62,10,14,11.97,,,,4L42202254134246,A2236FB
8579,Not Applicable,06-05-2022,2156016WSTA1-VMSRC,4L42202254134246,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.8,8.5,,,,,,,,,,,,1.1,1.34,1.23,,,,,,,44,54,46.8,,,,1.087,1.107,1.094,14.5,18.5,16.62,10,14,11.97,,,,4L42202254134246,A2236FB
8580,Not Applicable,07-05-2022,2156016WSTA1-VMSRC,4L42202254134246,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.8,8.5,,,,,,,,,,,,1.1,1.34,1.23,,,,,,,44,54,46.8,,,,1.087,1.107,1.094,14.5,18.5,16.62,10,14,11.97,,,,4L42202254134246,A2236FB
8581,Not Applicable,07-05-2022,2156016WSTA1-VMSRC,4L42202254134246,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.8,8.5,,,,,,,,,,,,1.1,1.34,1.23,,,,,,,44,54,46.8,,,,1.087,1.107,1.094,14.5,18.5,16.62,10,14,11.97,,,,4L42202254134246,A2236FB
8582,Not Applicable,07-05-2022,2156016WSTA1-VMSRC,4L42202254134246,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.8,8.5,,,,,,,,,,,,1.1,1.34,1.23,,,,,,,44,54,46.8,,,,1.087,1.107,1.094,14.5,18.5,16.62,10,14,11.97,,,,4L42202254134246,A2236FB
8583,Not Applicable,07-05-2022,2156016WSTA1-VMSRC,4L42202254134246,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.8,8.5,,,,,,,,,,,,1.1,1.34,1.23,,,,,,,44,54,46.8,,,,1.087,1.107,1.094,14.5,18.5,16.62,10,14,11.97,,,,4L42202254134246,A2236FB
8584,Not Applicable,07-05-2022,2156016WSTA1-VMSRC,4L42202254134246,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.8,8.5,,,,,,,,,,,,1.1,1.34,1.23,,,,,,,44,54,46.8,,,,1.087,1.107,1.094,14.5,18.5,16.62,10,14,11.97,,,,4L42202254134246,A2236FB
8585,Not Applicable,07-05-2022,2156016WSTA1-VMSRC,4L42202254134246,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.8,8.5,,,,,,,,,,,,1.1,1.34,1.23,,,,,,,44,54,46.8,,,,1.087,1.107,1.094,14.5,18.5,16.62,10,14,11.97,,,,4L42202254134246,A2236FB
8586,Not Applicable,07-05-2022,2156016WSTA1-VMSRC,4L42202254182720,Sidewall,,,,,,,,,,,,,,,,,,,20.5,25.5,22.06,20.5,3,2.44,1,3,0.54,1,3,0.55,1,3,0.94,1.02,1.38,1.26,,,,,,,,,,,,,1.146,1.166,1.154,,,,,,,,,,4L42202254182720,16757FB
8587,Not Applicable,07-05-2022,2156016WSTA1-VMSRC,4L42202254182720,Sidewall,,,,,,,,,,,,,,,,,,,20.5,25.5,22.06,20.5,3,2.44,1,3,0.54,1,3,0.55,1,3,0.94,1.02,1.38,1.26,,,,,,,,,,,,,1.146,1.166,1.154,,,,,,,,,,4L42202254182720,16757FB
8588,Not Applicable,07-05-2022,2156016WSTA1-VMSRC,4L42202254182720,Sidewall,,,,,,,,,,,,,,,,,,,20.5,25.5,22.06,20.5,3,2.44,1,3,0.54,1,3,0.55,1,3,0.94,1.02,1.38,1.26,,,,,,,,,,,,,1.146,1.166,1.154,,,,,,,,,,4L42202254182720,16757FB
8589,Not Applicable,07-05-2022,2156016WSTTL-VL,4L4220225614318,IL,,,,,,,,,,,,,,,,,,,4.8,7.2,6.29,4.8,3,1.58,1,3,0.49,1,3,1.1,1,3,1.24,1.9,2.7,2.34,,,,,,,,,,,,,,,,,,,,,,,,,4L4220225614318,21527FB
8590,Not Applicable,07-05-2022,2156016WSTTL-VL,4L4220225614318,IL,,,,,,,,,,,,,,,,,,,4.8,7.2,6.29,4.8,3,1.58,1,3,0.49,1,3,1.1,1,3,1.24,1.9,2.7,2.34,,,,,,,,,,,,,,,,,,,,,,,,,4L4220225614318,21527FB
8591,Not Applicable,07-05-2022,2156016WSTTL-VL,4L4220225614318,IL,,,,,,,,,,,,,,,,,,,4.8,7.2,6.29,4.8,3,1.58,1,3,0.49,1,3,1.1,1,3,1.24,1.9,2.7,2.34,,,,,,,,,,,,,,,,,,,,,,,,,4L4220225614318,21527FB
8592,Not Applicable,07-05-2022,2156016WSTTL-VL,4L4220225614318,IL,,,,,,,,,,,,,,,,,,,4.8,7.2,6.29,4.8,3,1.58,1,3,0.49,1,3,1.1,1,3,1.24,1.9,2.7,2.34,,,,,,,,,,,,,,,,,,,,,,,,,4L4220225614318,21527FB
8593,Not Applicable,07-05-2022,2156016WSTTL-VL,4L4220225614318,IL,,,,,,,,,,,,,,,,,,,4.8,7.2,6.29,4.8,3,1.58,1,3,0.49,1,3,1.1,1,3,1.24,1.9,2.7,2.34,,,,,,,,,,,,,,,,,,,,,,,,,4L4220225614318,21527FB
8594,Not Applicable,07-05-2022,2156016WSTTL-VL,4L4220225614318,IL,,,,,,,,,,,,,,,,,,,4.8,7.2,6.29,4.8,3,1.58,1,3,0.49,1,3,1.1,1,3,1.24,1.9,2.7,2.34,,,,,,,,,,,,,,,,,,,,,,,,,4L4220225614318,21527FB
8595,Not Applicable,07-05-2022,2156016WSTTL-VL,4L4220225316124,IL,,,,,,,,,,,,,,,,,,,7.5,10.5,9.96,7.5,3,1.68,1,3,0.36,1,3,0.5,1,3,0.84,1.36,1.72,1.43,,,,,,,,,,,,,,,1.094,,,,,,,,,,4L4220225316124,44359FB
8596,Not Applicable,07-05-2022,2156016WSTTL-VL,4L4220225316124,IL,,,,,,,,,,,,,,,,,,,7.5,10.5,9.96,7.5,3,1.68,1,3,0.36,1,3,0.5,1,3,0.84,1.36,1.72,1.43,,,,,,,,,,,,,,,1.094,,,,,,,,,,4L4220225316124,44359FB
8597,Not Applicable,07-05-2022,2156016WSTTL-VL,4L4220225316124,IL,,,,,,,,,,,,,,,,,,,7.5,10.5,9.96,7.5,3,1.68,1,3,0.36,1,3,0.5,1,3,0.84,1.36,1.72,1.43,,,,,,,,,,,,,,,1.094,,,,,,,,,,4L4220225316124,44359FB
8598,Not Applicable,07-05-2022,2156016WSTTL-VL,4L4220225316124,IL,,,,,,,,,,,,,,,,,,,7.5,10.5,9.96,7.5,3,1.68,1,3,0.36,1,3,0.5,1,3,0.84,1.36,1.72,1.43,,,,,,,,,,,,,,,1.094,,,,,,,,,,4L4220225316124,44359FB
8617,Not Applicable,07-05-2022,2156016WSTA1TL-MCB,4L42202256222012,Cap,,,,,,,,,,,,,,,,,,,12,16,14.61,12,4,2.43,1,4,0.65,1,3,0.73,1,3,0.96,1.4,1.8,1.52,,,,,,,,,,47,52,49.07,1.144,1.164,1.147,,,,,,,,,,4L42202256222012,35046FB
8618,Not Applicable,07-05-2022,2156016WSTA1TL-MCB,4L42202256222012,Cap,,,,,,,,,,,,,,,,,,,12,16,14.61,12,4,2.43,1,4,0.65,1,3,0.73,1,3,0.96,1.4,1.8,1.52,,,,,,,,,,47,52,49.07,1.144,1.164,1.147,,,,,,,,,,4L42202256222012,35046FB
8619,Not Applicable,07-05-2022,2156016WSTA1TL-MCB,4L42202256222012,Cap,,,,,,,,,,,,,,,,,,,12,16,14.61,12,4,2.43,1,4,0.65,1,3,0.73,1,3,0.96,1.4,1.8,1.52,,,,,,,,,,47,52,49.07,1.144,1.164,1.147,,,,,,,,,,4L42202256222012,35046FB
8620,Not Applicable,08-05-2022,2156016WSTA1TL-MCB,4L42202256222012,Cap,,,,,,,,,,,,,,,,,,,12,16,14.61,12,4,2.43,1,4,0.65,1,3,0.73,1,3,0.96,1.4,1.8,1.52,,,,,,,,,,47,52,49.07,1.144,1.164,1.147,,,,,,,,,,4L42202256222012,35046FB
8621,Not Applicable,08-05-2022,2156016WSTA1TL-MCB,4L42202256222012,Cap,,,,,,,,,,,,,,,,,,,12,16,14.61,12,4,2.43,1,4,0.65,1,3,0.73,1,3,0.96,1.4,1.8,1.52,,,,,,,,,,47,52,49.07,1.144,1.164,1.147,,,,,,,,,,4L42202256222012,35046FB
8622,Not Applicable,08-05-2022,2156016WSTA1TL-MCB,4L42202256222012,Cap,,,,,,,,,,,,,,,,,,,12,16,14.61,12,4,2.43,1,4,0.65,1,3,0.73,1,3,0.96,1.4,1.8,1.52,,,,,,,,,,47,52,49.07,1.144,1.164,1.147,,,,,,,,,,4L42202256222012,35046FB
8623,Not Applicable,09-05-2022,2156016WSTA1TL-MCB,4L42202256222012,Cap,,,,,,,,,,,,,,,,,,,12,16,14.61,12,4,2.43,1,4,0.65,1,3,0.73,1,3,0.96,1.4,1.8,1.52,,,,,,,,,,47,52,49.07,1.144,1.164,1.147,,,,,,,,,,4L42202256222012,35046FB
8624,Not Applicable,09-05-2022,2156016WSTA1TL-MCB,4L42202256222012,Cap,,,,,,,,,,,,,,,,,,,12,16,14.61,12,4,2.43,1,4,0.65,1,3,0.73,1,3,0.96,1.4,1.8,1.52,,,,,,,,,,47,52,49.07,1.144,1.164,1.147,,,,,,,,,,4L42202256222012,35046FB
8625,Not Applicable,09-05-2022,2156016WSTA1TL-MCB,4L42202256222012,Cap,,,,,,,,,,,,,,,,,,,12,16,14.61,12,4,2.43,1,4,0.65,1,3,0.73,1,3,0.96,1.4,1.8,1.52,,,,,,,,,,47,52,49.07,1.144,1.164,1.147,,,,,,,,,,4L42202256222012,35046FB
8626,Not Applicable,07-05-2022,2156016WSTA1TL-MCB,4L42202256213835,Cap,,,,,,,,,,,,,,,,,,,12,16,14.2,12,4,2.31,1,4,0.65,1,3,0.74,1,3,0.97,1.4,1.8,1.53,,,,,,,,,,47,52,49.28,1.144,1.164,1.147,,,,,,,,,,4L42202256213835,35046FB
8627,Not Applicable,07-05-2022,2156016WSTA1TL-MCB,4L42202256213835,Cap,,,,,,,,,,,,,,,,,,,12,16,14.2,12,4,2.31,1,4,0.65,1,3,0.74,1,3,0.97,1.4,1.8,1.53,,,,,,,,,,47,52,49.28,1.144,1.164,1.147,,,,,,,,,,4L42202256213835,35046FB
